app_name,platform,date,user_name,rating,review_content
grab,Google Play,2025-05-03 11:32:08,Made Wilasa,5,good service
grab,Google Play,2025-05-03 11:26:41,ECA ERLIYAN,5,perjalanan aman dan nyaman
grab,Google Play,2025-05-03 11:23:41,Aufar Fawwaz,5,Ok Baik
grab,Google Play,2025-05-03 11:14:36,Balqis Queen,5,oke
grab,Google Play,2025-05-03 10:58:18,Harto bin Abue,5,mantap bro pengemudinya
grab,Google Play,2025-05-03 10:50:58,Putri Amalia28,5,oke bagus tepat waktu puasa
grab,Google Play,2025-05-03 10:26:18,Kun Fayakun,5,mantap
grab,Google Play,2025-05-03 10:13:27,Ngalimi Ngadwiyah,1,pengiriman lama tidak ada garansi
grab,Google Play,2025-05-03 10:00:56,Bima Aditya,5,murah banget antar jemput nya
grab,Google Play,2025-05-03 09:45:33,Santi Astuti,5,oke
grab,Google Play,2025-05-03 09:39:15,Selamet Kebumen212,5,pelayanan sangat bagus dan memuaskan
grab,Google Play,2025-05-03 09:18:57,Muhammad Edy,1,lumayan banyak guna nyah klau mau gerak cepat gref lah solosi nyah
grab,Google Play,2025-05-03 08:50:47,Muhammad Rossi,5,sangat baik
grab,Google Play,2025-05-03 08:28:54,Agus Sudadi,5,bagus
grab,Google Play,2025-05-03 08:20:10,intan Ramadhani,5,pengemudi'y baik
grab,Google Play,2025-05-03 08:16:27,Haliq Halili,5,👍
grab,Google Play,2025-05-03 08:09:19,Has Linda,5,oks bgt
grab,Google Play,2025-05-03 08:02:28,Budi Sjahrudin bais,4,mantap
grab,Google Play,2025-05-03 07:49:16,Salkani Nurrisqihalim,5,mantul goes
grab,Google Play,2025-05-03 07:47:27,Setya Riambawani,5,pelayanan sangat baik banget
grab,Google Play,2025-05-03 07:28:25,Yuzjaunal Ghurfaturrizky,5,aplikasi ini sangat bagus perjalanan nya juga cepat gercep orang nya
grab,Google Play,2025-05-03 07:17:25,marqes yogi,2,"apa ini.. di suruh update, sudah update tetep aja d suruh update gk bisa d buka aplikasinya.. 🤔"
grab,Google Play,2025-05-03 07:10:02,Gek Sri,5,"sudah keren,tepat waktu"
grab,Google Play,2025-05-03 06:57:11,Rahmadsyah. Psb,5,pelayanan baik
grab,Google Play,2025-05-03 06:45:30,Ferri Ardianto,5,cukup membantu
grab,Google Play,2025-05-03 06:42:08,Riatrisni Devi,3,"ini tolong ya diperbaiki kembali sistem nya, driver belum selesai sama orderan awal tiba² udh masuk orderan baru saya sbg costumer jadi harus nunggu mending kalo lagi ga buru² kita bisa nunggu ini kalo lagi buru² dgn terpaksa harus cancel driver"
grab,Google Play,2025-05-03 06:34:19,Martha Bunga,5,ist the best 👍👍👍
grab,Google Play,2025-05-03 06:10:55,Bangor Untung,5,ramah ..tepat waktu
grab,Google Play,2025-05-03 06:03:46,Sri Wanti Dewi Agustin,1,"Anak panas tinggi, pesen grab di menu belanja beli di K24 obat panas dengan harapan akan segera datang. Ternyata boro-boro datang, waktu tunggunya 1 jam. Dan mau dibatalkan juga gak bisa, gak ada menu pembatalan di grab, kok bisaaaaaaaaaaaaa??!!!!!!!!!!!!! Dan ketika kita sudah pasrah nunggu obat hampir 1 jam, eeeeehhhhh tiba-tiba dibatalkan oleh merchant. Double kill gak tuh!!!!!!!!!!!!!!!!!!!!!!"
grab,Google Play,2025-05-03 05:20:17,Ismail Affa,5,sangat membantu dalam setiap perjalanan kita
grab,Google Play,2025-05-03 04:59:58,DEDY PERMANA,5,keren
grab,Google Play,2025-05-03 01:13:26,Mas Seno,5,nyaman
grab,Google Play,2025-05-03 00:37:54,Amrit Singh,1,pelayanan sangat tidak membantu. tidak ada live agent yg bisa membantu. kalau kita complain hanya AI yg menjawab. mana bantuan secara manusiai nya??? karena saya sdh mengalami byk hal yg merugikan saya dan pihak grab tdk bisa membantu. aplikasi elu brengsek. hanya mau uang dan cuci tangan.
grab,Google Play,2025-05-03 00:27:32,Diana Diana,5,promo nya banyakin lagi ya😁
grab,Google Play,2025-05-03 00:12:12,Rano Karno,5,trimakasih atas layanan yang terbaik nya
grab,Google Play,2025-05-02 23:55:19,Juanda Tinambunan,4,sangat membantu
grab,Google Play,2025-05-02 23:26:11,Bagja Muda,4,oke
grab,Google Play,2025-05-02 23:18:12,Nani 2016,5,mantap semuanya oke memuaskan
grab,Google Play,2025-05-02 23:14:00,GHERAM GAMING,1,apk gj gua mesan makanan 2 kali masa alamat nya berubah sendiri aneh
grab,Google Play,2025-05-02 22:48:34,Arnita Addarajad F.D,4,"Please tolong balikin fitur Qris, kenapa harus di hilangin padahal sangat berguna tolong banget grabku lovee you"
grab,Google Play,2025-05-02 22:43:06,Attar Bulle,5,ISTIMEWA
grab,Google Play,2025-05-02 22:31:02,Maung Bodas,5,Intinya saya merasa nyaman👍🙏
grab,Google Play,2025-05-02 22:22:33,rayhan pdh,5,puas ramah
grab,Google Play,2025-05-02 22:05:59,Sinta Murnisari,1,gua pesan makanan gak bisa di cancel padahal nggak sengaja kepencet
grab,Google Play,2025-05-02 22:04:40,Siti Khoirinisa,5,sagat baik
grab,Google Play,2025-05-02 21:36:12,Yuni Gerit,5,baik
grab,Google Play,2025-05-02 21:33:54,Evi Rusdiana,5,cepat pengantaran 👍
grab,Google Play,2025-05-02 21:26:11,Mar Yati,5,tepat waktu
grab,Google Play,2025-05-02 21:04:30,Wawan Setiawan,5,luar biasa mantep deh👍
grab,Google Play,2025-05-02 21:04:10,Deni Harmawan,5,mantap
grab,Google Play,2025-05-02 20:38:09,Indra Lesmana,5,perfect
grab,Google Play,2025-05-02 20:34:42,Risa Nurhayati,5,bagus pelayanannya
grab,Google Play,2025-05-02 20:32:17,Syahreza Darul,5,cukup baik
grab,Google Play,2025-05-02 20:26:22,VAY CHOSSTER,5,Mantaf ...
grab,Google Play,2025-05-02 20:23:49,Bony 3030,2,"Jujur gua agak kecewa sama grabfood yg ada di rantauprapat, gua mesan makanan dan padahal profil gua jelas, gua mesan dari jam 5 soreh sampai jam 8 malam ga ada di Terima, kondisi padahal cuaca ga hujan, dan alamat gua lengkap, tolong untuk di perbaiki petugas grab nya, agar tidak milih2 pelanggan"
grab,Google Play,2025-05-02 20:17:01,Indriyani Dwi,5,alhamdulillah nyaman
grab,Google Play,2025-05-02 20:06:08,Akbar Jr,5,sangat bagus
grab,Google Play,2025-05-02 20:04:41,Yadhie Evan,5,cepat dan tepat waktu
grab,Google Play,2025-05-02 20:04:26,Hary Kamis80,5,sangat membantu
grab,Google Play,2025-05-02 19:52:06,Tarjo,1,"Ini driver blm jln udah blg daerah tujuan macet dan dari cara bicaranya kyk yg terpaksa, Itu trs yg diomongin. Apapun itu gk usah diomongin yg mmbuat penumpang jd gk nyaman. Ya namanya jalanan apalagi di jkt pasti macetlah, Yg gk macet ya lewat udara. Jd driver jgn Tol*l2 banget deh...Mau kerja yg enak ??? Ya molor dirumah, Gmn mau maju klu pola pikiran masih kampungan"
grab,Google Play,2025-05-02 19:36:47,herybertus suwardi,5,bagus pelayanannya.
grab,Google Play,2025-05-02 19:35:45,Maul Kun,1,Hapus akun aja ribet bener padahal cuma mau ngecek fiturnya apa aja harus banget daftar ya
grab,Google Play,2025-05-02 19:33:40,Amran Kendari,5,"cepat, sopan"
grab,Google Play,2025-05-02 19:19:42,dodo dodo,1,"byk petugas yg bertugas di stasiun 2 yg TDK pya etika baru saja sy mendapatkan perlakuan TDK baik dr oknum grep distasius Senin sekitar pukul 5,30"
grab,Google Play,2025-05-02 18:56:22,Yudi Intan,5,sangat baik
grab,Google Play,2025-05-02 18:47:32,Ivone Olyn,1,mau update saja susah ni aplikasi grabbnya
grab,Google Play,2025-05-02 18:44:50,fikih fikih,5,sangat nyaman
grab,Google Play,2025-05-02 18:44:24,Ida Saragih,5,sangat membantu
grab,Google Play,2025-05-02 18:26:48,Jayadi Jay,2,hpku tergolong hp kentang. abis instal app ini. mau order kq muter² aja. ujung²nya tetep gk bisa. akhirnya ya pake app ojol yg lain
grab,Google Play,2025-05-02 18:21:36,Rustam Nawawie,5,senang
grab,Google Play,2025-05-02 18:11:02,Endang Es,5,Alhamdulillah.tepat waktu....
grab,Google Play,2025-05-02 18:10:52,Gusmaniar,5,sy mulai mencoba menggunakan grab saat berpergian bersama keluarga atau temen bt holiday
grab,Google Play,2025-05-02 18:02:14,Andriani Amanta,5,good
grab,Google Play,2025-05-02 17:44:35,Robby Wahyu,1,maps tidak update. ada jalan baru di google maps ada tp di grab tidak ada.
grab,Google Play,2025-05-02 17:34:48,agoes aloy,5,mantab
grab,Google Play,2025-05-02 17:22:42,20 Dimas Adrian,1,aplikasi jelek
grab,Google Play,2025-05-02 17:12:51,Suhairi - Hery,5,alhamdulillah nyaman banget.
grab,Google Play,2025-05-02 17:08:39,Ridha Awalia,5,baik.
grab,Google Play,2025-05-02 16:59:24,Pemalang Ikhlas,5,sangat puas
grab,Google Play,2025-05-02 16:46:48,Rumiris Sihombing,5,aman
grab,Google Play,2025-05-02 16:39:45,Nail 97,5,very good👍💯
grab,Google Play,2025-05-02 16:19:18,Tomi Nainggolan,5,Apk Ini Sangat Bagus Dan Baik
grab,Google Play,2025-05-02 16:04:08,Nova Cawang,5,good job 👍
grab,Google Play,2025-05-02 15:59:18,TOP ELEVEN,5,mntap
grab,Google Play,2025-05-02 15:56:47,Yusuf Efendi,5,ok
grab,Google Play,2025-05-02 15:52:36,Andika Tomi,1,tolong akunnya mobil kaliya g 1240 TM tolong akunnya dipm aja supirnya gak ada sopan santunnya
grab,Google Play,2025-05-02 15:43:29,Iwan Setiawan,5,sangat sopan dan ramah terimakasi🙏
grab,Google Play,2025-05-02 15:40:48,Suwanto 01,5,baguss
grab,Google Play,2025-05-02 15:38:55,asti oktafia,5,mantap
grab,Google Play,2025-05-02 15:35:09,Muhammad Fajar,5,sangat membantu dalam menjalani kegiatan dan aktivitas sehari-hari
grab,Google Play,2025-05-02 15:32:48,Ahmad Indra Najmi,1,"kacauuuu, mesjid baiturrahman mataraman desa simpang tiga, kecamatan mataram kab. banjar, maka kdd, malah mesjid darul aman didesa bunipah, kecamatan aluh-aluh, map tulisannya desa simpang tiga mataraman, tapi mesjidnya di aluh-aluh"
grab,Google Play,2025-05-02 15:25:05,AUDIO VIDEO BOX INDONESIA,5,OK
grab,Google Play,2025-05-02 15:21:06,Firman Alifianto,5,top
grab,Google Play,2025-05-02 15:10:33,Purnomo Wes,5,Ok
grab,Google Play,2025-05-02 15:06:52,Dluffy,1,bagilah harga normal sikit dekat saja tak ada jem tak ada hujan pun harga naik
grab,Google Play,2025-05-02 14:59:01,Maniur Simanungkalit,5,good job...
grab,Google Play,2025-05-02 14:58:34,Anti Devan,5,nyaman dan tepat waktu
grab,Google Play,2025-05-02 14:52:40,Romauli Hutasoit,5,menyenangkan
grab,Google Play,2025-05-02 14:29:12,Dedi Hidayat,5,kreen
grab,Google Play,2025-05-02 14:23:09,Mahfuz Sidik,5,aplikasi mudah
grab,Google Play,2025-05-02 14:17:57,Alvon Icha,5,tolong donk pihak grab sampaikan k drivernya klo antar penumpang tolong usahakan jaketnya itu d pakai dengan baik soalnya risih sekali klo driver pakai jaket terus gak terpasang resleting nya akhirnya mengganggu penumpangnya d belakang jujur sy risih sekali
grab,Google Play,2025-05-02 14:13:09,Bagus Kartoyo,5,sangat membantu dalam mencari tranportasi
grab,Google Play,2025-05-02 14:08:52,Itsme,4,"Lama tidak pakai ini, ketika baru donlot lagi, mau pesan grabfood, gabisa pakai pembayaran tunai. kenapa?"
grab,Google Play,2025-05-02 14:05:02,Suriati,5,jujur sangat membantu dalam apapun
grab,Google Play,2025-05-02 14:01:48,Ady Dermawan,5,ok
grab,Google Play,2025-05-02 13:51:53,launa Hana,5,"keren, pengemudi ramah, kendaraan bersih"
grab,Google Play,2025-05-02 13:39:00,Ibrahim Ainul,1,KARENA SERING NGELEG TRS WAKTU MASUK APLIKASI! MOHON UNTUK SEGERA MEMPERBAIKI NYA
grab,Google Play,2025-05-02 13:28:19,Gina Pelita,5,kakak Jo sangat ramah and baik
grab,Google Play,2025-05-02 13:15:41,Hery Supri yanto,5,sangat membantu
grab,Google Play,2025-05-02 13:11:00,faris hartadi,4,Sangat Membantu
grab,Google Play,2025-05-02 13:01:23,Yanti Rizky,5,KECEWA PELAYANAN. TP NGK TEGA KASIH BINTANG 1 PERBAIKAN YA PAK PELAYANAN NNYA SEMUANYA
grab,Google Play,2025-05-02 12:57:25,Agustina Ipah,4,bagus
grab,Google Play,2025-05-02 12:50:55,Irmasuryani Suryani,5,orangnya ramah
grab,Google Play,2025-05-02 12:49:22,Nari Mah,5,super
grab,Google Play,2025-05-02 12:20:00,Restu Maudina,5,goood
grab,Google Play,2025-05-02 11:51:36,japra oke,5,mantap...
grab,Google Play,2025-05-02 11:44:51,Riani Patenry,5,sangat membantu disaat-saat krusial(lapar) cepat dan tepat waktu☺️
grab,Google Play,2025-05-02 11:19:38,Gery Ari,5,bagus
grab,Google Play,2025-05-02 11:17:33,Athar Rifky,3,ok
grab,Google Play,2025-05-02 11:06:01,arifalldhien alldhien,5,sangat puas
grab,Google Play,2025-05-02 10:59:37,bapaknya haikal,5,lbagus
grab,Google Play,2025-05-02 10:58:12,Asc 72,1,tolong aplikasi benahi managemennya IT nya sy order dekat rmh bnyk grab pada nongkrong rame padahal jarak dekat tp yg datang motornya yg jauh terus termasuk mapnya juga tidak sinkron di map sopirnya tdk sesuai dgn apk penumpang justru sdh datang duluan aneh semenjak kesini makin kacau bagusan tahun 2016 tertata rapi
grab,Google Play,2025-05-02 10:51:45,Erik Strada,5,top
grab,Google Play,2025-05-02 10:42:22,Kinanti Kasih,5,driver ramah dan supel
grab,Google Play,2025-05-02 10:40:57,Mama Chiko,5,good
grab,Google Play,2025-05-02 10:40:56,Paskal Lubis,5,Baik
grab,Google Play,2025-05-02 10:37:09,Khaira Qiya,5,"Pelayanan bagus,, sesuai pesanan . pesanan praktis 👌 . the best pokoknya!"
grab,Google Play,2025-05-02 10:35:27,ramlah idawati,5,perjalanan menyenangkan tiba dg selamat
grab,Google Play,2025-05-02 10:16:27,Nancy Husian,5,oke
grab,Google Play,2025-05-02 10:07:12,M.Razali Zali,5,baik
grab,Google Play,2025-05-02 09:43:29,Ricardo Ritonga,1,"gak laku kalian dimedan, indrive yg banyak dipakai"
grab,Google Play,2025-05-02 09:41:29,Mislawati Sp.d,5,pelayanan prima
grab,Google Play,2025-05-02 09:37:53,Niken Riris,5,good
grab,Google Play,2025-05-02 09:11:42,De Manda Ast,1,"hoax parah, promo diskon food 55% tapi hoax. kalau sudah tidak ada promo dihapus dong jamgan PHP kamu grab"
grab,Google Play,2025-05-02 09:08:15,Aizaa Shannon,3,"baru juga instal, belum di pake apa², tapi akun ditangguhkan karena aktifitas di luar kewajaran... aplikator nya yang ga wajar... ngaco.."
grab,Google Play,2025-05-02 08:53:46,musara gayo AD angling dharma,5,ramah dan asik
grab,Google Play,2025-05-02 08:33:24,sefira siti nurajijah,5,bagus banget pelayanan oke👍
grab,Google Play,2025-05-02 08:32:09,Syahid Ramadhan,5,mantappp
grab,Google Play,2025-05-02 08:26:20,aldi persero,5,bagus
grab,Google Play,2025-05-02 08:26:10,Wanda Donay,5,ok
grab,Google Play,2025-05-02 08:20:49,Muhammad Syahril siregar,5,maantap
grab,Google Play,2025-05-02 08:05:06,zefanya simanjuntak,1,"aplikasi ngeleg bgt, nyari driver susahnya minta ampun, sekalinya dpt lama bgt nyampenya, males malesan drivernya"
grab,Google Play,2025-05-02 08:01:38,dian arjuna,5,good
grab,Google Play,2025-05-02 07:59:35,Yumelius,5,mantap
grab,Google Play,2025-05-02 07:42:43,Samsuel Kluerpuet,5,best
grab,Google Play,2025-05-02 07:33:31,Suryadi Suryadi,5,"Bagus , sangat membantu"
grab,Google Play,2025-05-02 07:31:53,Eki Dinar Ramadhani,5,bagus aplikasinya
grab,Google Play,2025-05-02 07:16:55,Radithya himawan absen 33,5,Jago aplikasi paling berguna
grab,Google Play,2025-05-02 07:03:27,Masput Basri,5,lumayan pelayanannya oke
grab,Google Play,2025-05-02 06:59:04,Siti Nurokhmah,5,gercep
grab,Google Play,2025-05-02 06:57:16,che gue tonayz,1,"ini kenapa sekarang setiap saya order driver salah jalan terus,kata driver saya yang memilih rute,padahal saya order seperti biasa,mana lewat2 gang kecil,bukanya makin cepat malah telat yang ada ,aduhhh gimana si ini aplikasi grab."
grab,Google Play,2025-05-02 06:42:56,Siti Fathanah,1,BISA GAK SIH DRIVER TUH BACA ALAMAT YG BENER? JANGAN NGADI2 SEOLAH TAU ALAMAT PDHL SALAH WAKTU TERBUANG SIA-SIA. JUGA KALO MASALAH PAYMENT SUKA BANYAK PROTES. AGAK LAEN EMG DRIVER DRIVER GRAB INI. BEDA BGT SAMA DRIVER SEBELAH!
grab,Google Play,2025-05-02 06:42:13,Surya Nuralam,2,"apk nya bagus cuma jarang bgt dapet driver kalo lagi hari jumaat, sering di tolak mulu 😒"
grab,Google Play,2025-05-02 06:41:25,Dede oktaviyani,5,membantu banget untuk anter jemput
grab,Google Play,2025-05-02 06:26:35,Melinda Febrianti,5,"cukup memudahkan , drivernya ramah-ramah..."
grab,Google Play,2025-05-02 06:21:48,Aris Andy,5,ok
grab,Google Play,2025-05-02 05:54:30,Lilik Eryanti,1,"masa pesen jam 3 datang jam 6 , niatnya mau buat ganjel perut sampe sarapan , driver grab nerima sekitar jam 3:30 dichat gak balas Mau batalin gak bisa , tolong dong buat fitur batalin pesanan kalo udah nunggu lama"
grab,Google Play,2025-05-02 05:06:08,Decadency _7,5,bagus
grab,Google Play,2025-05-02 04:27:31,Amsiatun Nisa,5,BANYAK BANGET PROMOOOOOO GAS DOWNLOAD
grab,Google Play,2025-05-02 04:17:01,Rheina Azel,5,ketemu pengemudi yg ramah dan gesit... sat set. nganter gak sampe 10menit dah sampe....
grab,Google Play,2025-05-02 02:21:13,Jon Koplak,5,bagus
grab,Google Play,2025-05-02 00:48:25,AlliaZzer,2,pelayanan nolll lama sampai
grab,Google Play,2025-05-02 00:16:39,Abdul Fattah Yusuf,1,ini masuk lewat nomor hp tapi verifikasi lewat email kan lucu
grab,Google Play,2025-05-01 23:24:37,Puspita Adiriani,1,"kelamaan ngirim pesananan makanannya pernah 2 jam kaga dikirim padahal alamat rumah deket sama warungnya sekitar 2,3km"
grab,Google Play,2025-05-01 22:59:14,Amir Udin,5,grab semakin di depan
grab,Google Play,2025-05-01 22:41:48,Usni Ucil,1,"buseet ongkir grab food nya gk ngotak harga makanan 15k, ongkir 45k"
grab,Google Play,2025-05-01 22:20:10,Adi Kurniawan,4,layanan bagus
grab,Google Play,2025-05-01 22:07:32,Riski Setiawan,5,musik bagus
grab,Google Play,2025-05-01 21:52:38,kimak kimak,5,mantap ngalahin inisial belakang k
grab,Google Play,2025-05-01 21:50:50,pian sopian,5,promo nya super duper
grab,Google Play,2025-05-01 21:33:46,Pengguna Google,5,"Ga bisa buka pake akun google, padahal akun google terbuka. Mohon perbaikannya"
grab,Google Play,2025-05-01 21:23:19,CJxd,5,alhamdulillah aktivitas terbantu terimakasih
grab,Google Play,2025-05-01 21:16:18,Rendra Dayax,5,good
grab,Google Play,2025-05-01 20:45:16,Badai Frandika,5,Mempermudah disaat mager / keluar dri rumah untuk beli makan atau cemilan
grab,Google Play,2025-05-01 20:44:20,Ahmad Chaerudin,1,"sekarang grab tambah susah mau buru"" pesan grab mobil malah di suruh boking."
grab,Google Play,2025-05-01 20:30:26,arif hidayat arif,5,masa sekarang grib jadi minta mahal bayarnya yang tadinya nggak seberapa jadi mahal soalnya katanya hasilnya jadi kecil kita dan uangnya kecil dan jadinya ditambahkan uangnya menjadi
grab,Google Play,2025-05-01 20:21:34,Hendri Hendri,5,senang
grab,Google Play,2025-05-01 20:19:50,ajay ajah,5,good
grab,Google Play,2025-05-01 20:12:09,Labibkhan,5,sangat mudah dan nyaman
grab,Google Play,2025-05-01 19:53:13,andhika setiawan,2,"suka gabung2in pesenan grabfood, akhirnya pesenan grabfood sampe sudah tidak bagus lagi untuk di makan"
grab,Google Play,2025-05-01 19:24:59,Ridhwan H. Utama,5,👍👍👍
grab,Google Play,2025-05-01 19:23:09,Rafi maulana ramadhan,5,good
grab,Google Play,2025-05-01 19:18:09,Gunawan,5,sangat membantu
grab,Google Play,2025-05-01 19:12:56,Didik Rachmanto,5,mantap 👍
grab,Google Play,2025-05-01 19:11:24,yose ica,5,terima kasih sangat membantu tingkatkan promo dan diskonnya selalu sepanjang masa
grab,Google Play,2025-05-01 18:54:27,Nurul Oktaviyanni,5,AGUNG
grab,Google Play,2025-05-01 18:39:39,Muhammad rasyid Aditiya,5,baik
grab,Google Play,2025-05-01 18:31:27,Roha nah,5,"cepat, sangat berhati-hati membawa penumpang, agar selamat sampai tujuan 👍🏻"
grab,Google Play,2025-05-01 18:11:51,Maryam Maramis,5,ini bukan sy akun ini hack sm orng yg tdk brtanggung jwb
grab,Google Play,2025-05-01 17:44:12,denz gaming,1,kecewa banget. padahal baru mau pake apk mau pesen. mau daptar saja susah. akun anda di bekukan. padahal saya belum pernah pesan. belum pernah ngegunain apknya.
grab,Google Play,2025-05-01 17:30:00,DKChannel 14,5,"sejauh ini bagus, cepat cari driver ketimbang sebelah. driver juga tidak rewel seperti sebelah"
grab,Google Play,2025-05-01 17:28:56,Mutia Tia,1,tolong ya drivernya ganti² saya pesen tetap itu² aja
grab,Google Play,2025-05-01 17:17:58,Rina Rianti,4,good
grab,Google Play,2025-05-01 17:14:13,Cowo absurd,1,kocak minta uang lebih di aplikasinya 107k eh minta nambah 20k
grab,Google Play,2025-05-01 17:11:35,supranti hd,5,pelayanan nya baik
grab,Google Play,2025-05-01 17:01:13,Aa Sumarna,4,mantap
grab,Google Play,2025-05-01 16:57:55,Yesi Tania,1,"tiba""banget ngebug pdhl baru install 😔"
grab,Google Play,2025-05-01 16:42:14,shifa Nayshila,1,Kasihan driverny banyak x potongannya
grab,Google Play,2025-05-01 16:36:31,raina fatimah Hakim,1,"Beberapa drivernya sekarang pada ga bener , ada argo tapi tetep minta lebih biayanya , di chat ga di baless , hadeeeehh kecewaaaaaa"
grab,Google Play,2025-05-01 16:15:38,Fatimah Tobibah,5,baik
grab,Google Play,2025-05-01 16:06:40,Dimas Sulthan,5,sangat ramah
grab,Google Play,2025-05-01 15:57:44,lamtiar siregar,5,puas drivernya ramah
grab,Google Play,2025-05-01 15:57:36,andrewusmany scl,4,baik
grab,Google Play,2025-05-01 15:55:51,Jhonn Khoeirr,5,mantul
grab,Google Play,2025-05-01 15:35:27,gindul123 tok,5,ok
grab,Google Play,2025-05-01 15:34:19,Khoirul Themen,5,ok
grab,Google Play,2025-05-01 15:33:50,Candra Kristina,5,"baik,sangat ngebantu bgt, bermanfaat"
grab,Google Play,2025-05-01 15:28:53,Himawan Giri,5,tepat waktu.
grab,Google Play,2025-05-01 15:12:26,Asdf queen,4,"masih lebih baik versi sebelumnya,, sekarang beberapa lokasi hilang titik alamatnya padahal klo di search di google map ada, jadi mesti input manual utk alamat, dan di awal update nama jalan yang mau diinput tidak ditemukan... semoga kedepanya lebih update"
grab,Google Play,2025-05-01 14:55:31,Eko Hari,5,mantap.. pelayanannya
grab,Google Play,2025-05-01 14:35:53,Riduan Riduan,5,sopir bagus ramah
grab,Google Play,2025-05-01 14:04:49,abu birawa,5,"mantap,,,"
grab,Google Play,2025-05-01 14:03:14,Paperline104,1,aplikasi yang tidak berguna
grab,Google Play,2025-05-01 14:00:13,yudi Khristiyan,1,gg bisa buka
grab,Google Play,2025-05-01 13:58:29,Ofall Arisendie,2,harga terlalu mahal dari pada aplikasi sebelah
grab,Google Play,2025-05-01 13:47:07,tosin akbar,5,ok
grab,Google Play,2025-05-01 13:45:35,Shandy.auralia,2,sekarang grab makin buruk gatau kenapa apalagi anehnya titik lokasinya klo pesan grab food bener tapi klo pesan grab bike malah masuk ke gang sebelah malah tarifnya jg mahal bgt lagi justru skrg bagusan maxim ketimbang Grab... Tolong di perbaiki lagi ya
grab,Google Play,2025-05-01 13:37:31,Bejo Adit,5,sangat bagus emang ad Greb jadi gampang klw kemana mana.
grab,Google Play,2025-05-01 13:30:26,YONG,5,good
grab,Google Play,2025-05-01 13:21:33,suparman man,5,alhmdllh puas dgn pelayanannya
grab,Google Play,2025-05-01 13:08:54,M Akbar Fahrezi,5,"HARGA NYA TERLALU MURAH UNTUK MEMESAN TAXI ONLINE , SEHARUSNYA BISA MENGHARGAI DRIVER ONLINE...."
grab,Google Play,2025-05-01 12:46:18,Sanen Afriyansah,4,sangat membantu
grab,Google Play,2025-05-01 12:42:14,Trisee Stefanitiyan,5,mudah
grab,Google Play,2025-05-01 12:41:40,Dhelisa Maulida,5,good
grab,Google Play,2025-05-01 12:34:08,Tri Sahputra Sanjaya,4,coba kalian banned aja itu supir grab yg tanya brp ongkos di penumpang trus main cancel aja
grab,Google Play,2025-05-01 12:21:04,Teguh Supriyadi,3,"Mau minta kode verifikasi lama, gak msuk masuk udah nunggu 1 jam masih muter trus"
grab,Google Play,2025-05-01 12:16:48,Siti Maesaroh,4,sngat membantu
grab,Google Play,2025-05-01 12:06:33,Non Ipah,5,nyaman sama aplikasinya... tepat waktu ... bayaran sesuai
grab,Google Play,2025-05-01 11:56:05,Aan Setiawan,5,mantap sangat membantu trmksh
grab,Google Play,2025-05-01 11:30:46,Besar Setyawan,5,mantab
grab,Google Play,2025-05-01 11:30:09,Hendra Yulianto,5,trimakasih sudah membantu kami
grab,Google Play,2025-05-01 11:25:03,Arifatun Nisa,4,"GRAB TOLONG ADAIN FITUR CANCEL PESANAN SEBELUM PENJUAL MENERIMA PESANAN/SEBELUM PENJUAL DIDAPUR BKIN ATAU SIAPIN MAKANAN, MASA IYA GAADA FITUR CANCEL, SAYA SUKA SALAH PENCET MAKANAN YG MAU DI PESEN"
grab,Google Play,2025-05-01 11:17:58,Arif Imanda,5,mantap
grab,Google Play,2025-05-01 10:30:55,Rahmad Hidayat,5,aplikasi yg sangat membantu
grab,Google Play,2025-05-01 10:25:01,Mamah Qila,5,mantap
grab,Google Play,2025-05-01 10:14:33,Erni Yulia,1,"buat kalian para pengguna grab hemat, pke otak sedikit dong, masa udh pke argo hemat MSI bwa ank smpe 3 ank. mending KLO ngasih uang tip. lu kira mang ni motor bajai"
grab,Google Play,2025-05-01 10:02:10,Seff Haman,1,gk jelas aplikasinya
grab,Google Play,2025-05-01 09:43:20,Erik Pamu Singgih Nastoto,5,luar biasa
grab,Google Play,2025-05-01 09:33:53,Setia Laf,5,mantap
grab,Google Play,2025-05-01 09:30:16,ruhdianto Anto,5,cepat dan ramah
grab,Google Play,2025-05-01 08:55:05,Ihwan,5,aplikasi yang sangat membantu di setiap lebutuhan
grab,Google Play,2025-05-01 08:51:42,Satya Maharani,5,pelayanan eang bagus
grab,Google Play,2025-05-01 08:49:34,Putro heru Prabowo,5,mantapp
grab,Google Play,2025-05-01 08:48:02,widi astuti,5,ramah dan cepat'
grab,Google Play,2025-05-01 08:43:16,Asep Cepot,5,Oke Bngt
grab,Google Play,2025-05-01 08:35:30,Adi Kurniawan,5,membantu banget👍👍👍
grab,Google Play,2025-05-01 08:29:27,kusmayadi kusmayadi,5,mantap
grab,Google Play,2025-05-01 08:22:27,Lisa Wahyuni,5,cepat banget
grab,Google Play,2025-05-01 08:21:21,Raditiya Arkan,5,👌
